customer_na_attributes_sk,site_sk,site,customer_no,customer_sk,na_national_operator_cd,na_national_operator_name,rtm_national_acct_vp,rtm_national_acct_director,rtm_national_channel_code,rtm_national_channel_desc,na_national_operator_acct_graduation_ind,rtm_national_chain_code,rtm_national_chain_desc,rtm_national_sub_channel_desc,rtm_national_sub_channel_code,na_national_operator_banner_srv_lvl_cd,na_national_operator_banner_srv_lvl_desc,na_national_operator_concept_banner_cd,na_national_operator_concept_banner_name,univ_customer_no,na_retailer_store_id,na_retailer_store_desc,na_national_operator_customer_industry_cd,na_national_operator_customer_industry_desc,na_national_operator_customer_line_of_business_cd,na_national_operator_customer_line_of_business_desc,na_national_operator_unit_program_autonomy_cd,na_national_operator_unit_program_autonomy_desc,na_national_operator_proprietor_franchise_ownership,na_national_customer_in_compliance_ind,load_dt,modified_dt,modified_user,src_desc,source_system,is_deleted,check_sum,retailer_store_id,retailer_store_banner,retailer_store_assortment_group_desc,retailer_store_group_desc,retailer_store_beer_group_desc,retailer_store_spirit_group_desc,retailer_store_wine_group_desc
685985819,100182,K43U71V2WFRZ,WAKWZ9,J79VEPZKW24HG,3WZ,DESC_82,CZS9SKSMXU,5IH538IKI9QX1MQ,AYYDX,DESC_82,Y,4GJIMJ,DESC_82,DESC_82,EHEU,8R02EX,DESC_82,EFBJAC7HX06E0,DESC_82,GP9UG7RQ3JNBNE,CCOWOBBXXAXEU,DESC_82,Y,N,QNMDPF031ZWWGT9,DESC_82,1XM9LN,DESC_82,NIA0289J1BJJTX8,Y,2025-10-18 10:08:31.000000,2024-05-10 23:55:15.000000,7KU455PN8MSWT,DESC_82,3UT,BBJYX1V7FBQ,MTFP8V383TFP,8DRW9R,UX7YS17UJDKIH,DESC_82,DESC_82,DESC_82,DESC_82,DESC_82
966806866,100183,9P92N8GFTSX,ZSZ5,HWUW5CQJG,BQMXTQ22O44,DESC_83,8XH6Q2E3F,D1WOSUK1CAW,FET6I3GOS,DESC_83,N,TP5FRN8YGV9SZP,DESC_83,DESC_83,VUWE,B973TB6GOBBOT,DESC_83,QHKNTVFABD5,DESC_83,6B6602CO,ENI1D9,DESC_83,Y,Y,CO6NNP5FC,DESC_83,F5CG8G,DESC_83,N21RZJB3JX20,Y,2024-02-22 07:56:03.000000,2025-03-16 02:10:27.000000,B3MNGLPLIFAYZJ,DESC_83,33G55V66STN3X32,L43CFE,YZT04,ZVTFAU,IP2O6,DESC_83,DESC_83,DESC_83,DESC_83,DESC_83
368029617,100184,JMH0DX56,UUDBD39EAR95YTP,LIEQD4GAPZ0,C8KD28H,DESC_84,DUOUBGK5TTY,LE12O24UL836PT,SKP,DESC_84,Y,LZRPSLT45,DESC_84,DESC_84,CFV6CYMOHGUB,7DM42RUQPG,DESC_84,SGPM1BM656OIJ,DESC_84,46IF5QOWZ,QSZO9H2YQH9G,DESC_84,N,N,RQCFPAP,DESC_84,NDM,DESC_84,07FH2LHKW3,Y,2024-06-29 04:47:11.000000,2024-12-12 15:38:57.000000,8EZMTEJQ,DESC_84,05OK,FIHRY,ZOZP0C2O82U23W,A2ISHIBP3Y0D6O2,FL0JWPA,DESC_84,DESC_84,DESC_84,DESC_84,DESC_84
235471325,100185,YW5K0R1BB8,RF1HUSX1XC1,9WVO5A3DQ,FN0N34,DESC_85,DXI8ZI3EYXJ,F1O2PY4IVGFAR,TOFE21YMTR,DESC_85,N,F9HLGH,DESC_85,DESC_85,XO08,R6UU0J,DESC_85,RJX2QR,DESC_85,WMCO3JRBHOJW,6O96PMF,DESC_85,Y,N,BZAA0N7,DESC_85,XJNQX8BKWM8NW,DESC_85,282MQ3LWA17AKD5,N,2024-09-01 05:19:06.000000,2025-12-19 06:17:51.000000,QMRSOT04IWV,DESC_85,YC3,VQV5,5TJV,HW21QDEXIR,2H5,DESC_85,DESC_85,DESC_85,DESC_85,DESC_85
885310099,100186,T6EJYHHR,U8E9F,FHPY2ZDC9B2BMSA,SZG7J7PPK4D,DESC_86,VFZVUVP8A0N,AOGR05W,M9L4FYRQTI2H56,DESC_86,N,NDFX,DESC_86,DESC_86,MVR3YBR8W5,FN14PIKXJL,DESC_86,KCX2ZD,DESC_86,DPVPJTO,2S4PVVTC3,DESC_86,N,Y,11IV6,DESC_86,5DIE5K,DESC_86,7HW53CE932G,Y,2024-12-23 03:45:55.000000,2025-09-03 04:30:53.000000,K5BP9VJLKPA,DESC_86,4V6E27L,WTY,G3L6LWXS,B6ZLNY4U09WN,49H,DESC_86,DESC_86,DESC_86,DESC_86,DESC_86
791588957,100187,2FE73OJ4QL0,6RBOS,FIV5TJRGQRIOQ,YKA,DESC_87,8QTYLL8,ELSXX89RD9,IQTW,DESC_87,Y,WU8RVB,DESC_87,DESC_87,85E021VJQH,4HXKY,DESC_87,DVEDT,DESC_87,RLDK80GHUL3BNB,J77UGFR,DESC_87,Y,N,W3KUIJJ26SW4J2B,DESC_87,NWD,DESC_87,58SX159Z,N,2024-01-09 16:49:33.000000,2025-03-17 10:33:22.000000,5Q24F,DESC_87,WANPO,LGC,7DI8,LBODS8IQ7KF,05S749CLQ59SF,DESC_87,DESC_87,DESC_87,DESC_87,DESC_87
295420524,100188,UXY5UV9HN,TBL6,UJCQVAC8RS03F8,DLTCPO4K5G1S,DESC_88,SQOHNN2W7,9OROBGCWY3A,JO126PPIJ8XNB,DESC_88,Y,C886NKF7E,DESC_88,DESC_88,LBAHJNUEHO1V,VO5A3IX8O,DESC_88,17AOV53DTSDIIKT,DESC_88,D1F4PU5YPM6GV,U2UNVJAMXH,DESC_88,Y,Y,5A1CLKSAC3,DESC_88,BOGWB2U235ATX,DESC_88,4W1,Y,2024-11-11 19:38:08.000000,2024-01-07 06:02:37.000000,G79LAIFHE,DESC_88,3BBJM1O4T9C505,FU2D,4L5Z7BA3MM7MY3,BR9IAZGT6C1,7AZ,DESC_88,DESC_88,DESC_88,DESC_88,DESC_88
653228892,100189,IXONX,N44A307,LCE140AFBKJ5,W5W6,DESC_89,WW7FABG6DKX9G,RSIS57B1CR79IG,FZZQ6EVKA8CYM54,DESC_89,N,QDXD0NA3SQSZ,DESC_89,DESC_89,CXIHBPKNA1G8E,DGDKJQZUHMOY5R,DESC_89,RRJ8VEDCS7916,DESC_89,FXJXUCB2V8TSX8C,EWNBOSQSQCU,DESC_89,N,Y,SZT406ET8,DESC_89,DJQSYMXUAIX19M0,DESC_89,08DINS7F,N,2025-04-05 23:02:40.000000,2025-12-05 00:20:29.000000,13H212,DESC_89,3AB4EX5OJT7POB,NYZRE,1LRZG6CGSP,6Q7TFGC6O,6FQ8PFA,DESC_89,DESC_89,DESC_89,DESC_89,DESC_89
724354228,100190,KZNGD26,RWP1I9Y3,24MXTN6IAE,TWCPE3C,DESC_90,E0ES2K,085YPW7BD,CCNO8AROPDQCQXL,DESC_90,N,3YUOCU4A7VL5,DESC_90,DESC_90,LYUMP5YS0,A1TQ32N,DESC_90,24WFC8,DESC_90,EG6LX95JBPGP9,HA8Q2LTN7BO,DESC_90,N,Y,MPGY,DESC_90,RQ1BQ4ZG7SVK,DESC_90,9Q5IT8Q3AQV,N,2024-05-03 20:16:56.000000,2024-04-13 04:44:41.000000,0C2SFPUHM,DESC_90,A5VIA1XF5KTXI,UZY7,KMMI2A2LT,QKC3M,JUC8Q,DESC_90,DESC_90,DESC_90,DESC_90,DESC_90
379371645,100191,SY0HG06CNHA6,7Q89L1NM13FU2W,RDHX31OGP3,OI2E,DESC_91,OUFM0,KTSW9RS84Y,FE3,DESC_91,Y,6EY7F2OM5BCI,DESC_91,DESC_91,O4PG,7ZPLI77M,DESC_91,PFP,DESC_91,5T5ONT14ON5VZ14,EYJRL08AB,DESC_91,Y,N,QMECA4J,DESC_91,H9K8XLWA,DESC_91,2025GBWE30VE8C8,N,2025-01-06 14:12:06.000000,2025-08-31 13:10:16.000000,0CVEBX1UAF,DESC_91,V8C4825,6QX,W6C,ZU3,ZI262IME4D,DESC_91,DESC_91,DESC_91,DESC_91,DESC_91
904412140,100192,A74I,MG0MQ,MFPWFETMN2,5JBR8LWBHX,DESC_92,4DB8GO,D6SHEZDUW7E9,8V3W2J,DESC_92,N,T8G86S8J,DESC_92,DESC_92,KEBQ9U4UAO,YFMM77,DESC_92,EFE,DESC_92,Z156W,RZ4OMIR9M0,DESC_92,Y,N,D6YKMSSR6DOO,DESC_92,Q2VCSF548NSJX,DESC_92,RBJOLAHNKRC46,Y,2024-02-09 10:44:11.000000,2025-03-03 00:22:41.000000,F1ZIJ14,DESC_92,NPW,NJE4GPHXELEC,YLYSR6CO9L,G5A0DLYAYONQRX,3HECC8K6YSRIT,DESC_92,DESC_92,DESC_92,DESC_92,DESC_92
911951916,100193,2T7O9,7QASCHVNFCCTM07,XPDWYM86QVG72,5CK38,DESC_93,604UWGPH2,F8NW5PQ,IJDG24LIFZZ,DESC_93,N,NMB,DESC_93,DESC_93,W98ZZVMJ7FZ,BCLJH2O,DESC_93,4VPEQU8G,DESC_93,XOKOYVV,A7KIB7UD495W,DESC_93,Y,Y,91DP8E2R3INESY,DESC_93,FX3YEU5,DESC_93,0EWRMIH81GOK,Y,2024-06-21 08:46:36.000000,2025-12-10 19:45:43.000000,LCXS,DESC_93,QJYWJUWX,4O8O3M5O8,5DUU6,L3JVSJV,9OBUKKVA3,DESC_93,DESC_93,DESC_93,DESC_93,DESC_93
117670505,100194,ZL0OOGZM,R58UKNYY9UGJ7,XYVG4OAA765E,LKRR3,DESC_94,RVI6J1JAN3OT84,D8R0XWR,J12N07T6KJ,DESC_94,Y,S3KHX0PBOWV6Z1T,DESC_94,DESC_94,HPWQLZBYJHV9J,2MXN2QZ,DESC_94,G7RZ52,DESC_94,H6P4GZR58,8JQEF,DESC_94,N,Y,6HFF8,DESC_94,QZRF56775,DESC_94,1YKC,N,2025-05-24 21:01:14.000000,2024-10-10 05:30:27.000000,GRNFV7G,DESC_94,T5LET,P9H4E0KNCOUHYF,CFN4,M2K884,RNJU5,DESC_94,DESC_94,DESC_94,DESC_94,DESC_94
569983002,100195,1AW6HU3XUX,KOFDY93CL,XJCQOML,1UQ4WDV3RR9,DESC_95,9XW4GCCNPFRHBDY,R1RX329Y8DNWI,0IH,DESC_95,Y,NM5PQ,DESC_95,DESC_95,UJAMNYIMB,FTBM51,DESC_95,3SXJSEAMVC,DESC_95,BYUCQGIF54T7VO,EFNP7W5K2AIBUS,DESC_95,N,N,YAOSEX8ESBJ09,DESC_95,FBGZ34MJAN7J6,DESC_95,3SFJNOX4VPOFS1,N,2024-04-25 07:23:32.000000,2025-08-04 08:55:50.000000,D6KDOH,DESC_95,2PBRH9TTI,S4SIOJ1Z,5I6KAPB,YR7QUVRKW960,6X2KYPX,DESC_95,DESC_95,DESC_95,DESC_95,DESC_95
462683212,100196,VCQA8DHPNNQ5,MTNXGNK81SR,SQXQM,JB2GS9BCV1CID,DESC_96,9S4B9G37YH7,RKP4I5ATM8G,CCV28JZUZWB1Y3,DESC_96,Y,IF0IEYSMN,DESC_96,DESC_96,4H4ULNU21VL,6Q9WS89YIGOYJH,DESC_96,0IWPEGI74CXYAS,DESC_96,JS56,MFK5JJ,DESC_96,N,Y,78DJA8M5L0V6IES,DESC_96,X1CP1FW709RQSNW,DESC_96,ELOQIPR7LE,Y,2025-07-14 16:56:05.000000,2025-09-28 10:05:45.000000,W3YZH5CP,DESC_96,K93EFQM,PJCAD,ZMJVO,0MY3P7A,RM81VQ,DESC_96,DESC_96,DESC_96,DESC_96,DESC_96
410289978,100197,0B1H,4IWNYNF20,VW9VJL6RNHWDUIC,HJFVO5,DESC_97,9KPWQSG92D,MS19,V31T,DESC_97,Y,M70KOA53KX5LQ,DESC_97,DESC_97,BLUWSYMWU1WDT,P7CX5UXIWGMYJFP,DESC_97,6KYUTVMILO6P1C,DESC_97,N7ORMP77YZ4G9,TFGO9,DESC_97,N,N,3DG6L23ZPY,DESC_97,TVMCHMWZSS,DESC_97,BM2F,N,2025-05-11 13:34:48.000000,2024-11-04 16:20:30.000000,2DIB5JNX,DESC_97,CH472HEMKPA0EP,6VGC7NP4ATBO7,DARTXKFI9HUGG,1GE7,WIRJQ,DESC_97,DESC_97,DESC_97,DESC_97,DESC_97
798186382,100198,D8HI8KIL7V,903DXG18MXXK4PK,M2VPQZKQJA4,KG6QL,DESC_98,DHBH9ZZ7T,OZ216S,7JCIIMI9W4EYO8,DESC_98,Y,1DPH4UQETZUD3Y6,DESC_98,DESC_98,QRPBV6YOOTVC5,EY8CEFU,DESC_98,8FLOGCHR3AZWIQ,DESC_98,C89LR,OR6MAP1VZBW,DESC_98,N,Y,IMSUK,DESC_98,50B21MQUC3Z9,DESC_98,ILWTVQSO,N,2024-03-27 20:03:14.000000,2025-02-13 21:28:44.000000,FEFOSJZFL52,DESC_98,34YJTPOGF8MP,7Q03IV1CH3,5ZRG6758WK,7HE0H7F1XUB15W,6NEK7K0WTRLTQT,DESC_98,DESC_98,DESC_98,DESC_98,DESC_98
762309580,100199,OMLMU6FXH2ARJ,ZCJGPE6EJF1TP,6SFU,B8W8PW1BI0,DESC_99,C0WJLHIAJM0OJU,DXZ7VWV,7BO6QIBEFX8FY,DESC_99,Y,MR89HZNME7,DESC_99,DESC_99,LDH9,T9C30PUX9Z,DESC_99,9MKZJ5TI7TLLV,DESC_99,YM82,2MKN7PTII4,DESC_99,N,Y,CTJ,DESC_99,KKBGHXK26RHN2V,DESC_99,LG6U2G3I,Y,2025-10-15 11:20:05.000000,2024-01-20 10:39:59.000000,UW7,DESC_99,DW2YVJUU7,Y3742J,5CZCNH7JMAQW0,N28FJGALF,4HDQDBNYEYHRGU,DESC_99,DESC_99,DESC_99,DESC_99,DESC_99
560125935,100200,6AST5FSIXRKWZZ,MC5MUOXBWFB,6R23DD5X,YII8SLZVCD82,DESC_0,HMBBP96FB13G,W2ZLZMXU4BLP,7WPUXV,DESC_0,N,34FR,DESC_0,DESC_0,9IS4BNA9AJ,5M6VA,DESC_0,WS8D9,DESC_0,4VSZ0TKXLP0D2,OBMG,DESC_0,N,Y,ZD25,DESC_0,X89,DESC_0,QLJ6,N,2025-10-30 06:03:16.000000,2024-01-09 21:25:22.000000,01E,DESC_0,Y5OJIF6GZ,IKS1,MA0,SYBCI1UTPVOA8,0L1P6S7H,DESC_0,DESC_0,DESC_0,DESC_0,DESC_0
981423226,100201,3IED8GNO79IQ9,MEN43,MLWJPCLW7IO,8S0X84,DESC_1,WM6YTBDJWDRE2O,575JVKEDXY3HLJ,WQ11QMQX0ZC1E,DESC_1,N,1W47YVE0JW4,DESC_1,DESC_1,1H0QW9ZJR83AWE,AD0,DESC_1,N7NQJI0NQBLNRA,DESC_1,A0OOIU2C2UYKKXH,HMUIF,DESC_1,N,N,ZG3PPNSU7,DESC_1,752RYA712W8QR,DESC_1,SYXFZT,N,2024-10-05 10:14:02.000000,2025-06-30 11:26:38.000000,5NPX85AGOUK,DESC_1,R7NW6C3CSP78V2F,N3Y,29O7KQWDPRU,60HGEI3F6LEG,L1ACBQAYZF,DESC_1,DESC_1,DESC_1,DESC_1,DESC_1
287568564,100202,TRWPOPMV,AVFMHK,VAX,PEAJZLWYPP71,DESC_2,GLI7IXB6,9U5OS0WJ,IQTPADW,DESC_2,N,GD35E4CG,DESC_2,DESC_2,PNO,O5WERYUK,DESC_2,KJS,DESC_2,4MQTQ787RIV2WE,S1W1T2BD4CPGHFL,DESC_2,N,Y,SVJOZORFS,DESC_2,P55S02CDLSI,DESC_2,WM2PRQUJK,N,2025-04-11 22:39:15.000000,2025-03-17 18:19:06.000000,R89AYJU7A24V7L,DESC_2,MRRKNLR,YLFXTL77ZV4LWL,6J9U,4AUY,H5F2RDTTKGM9C1,DESC_2,DESC_2,DESC_2,DESC_2,DESC_2
836305846,100203,MV7UMUM86HI7FER,94LNFF4,ILGLY5BS1ZVV,N5MI170WM33SW,DESC_3,D1OTZ7UIM,OY1LO3MLE,9FIRD5T8K1Z,DESC_3,Y,H56GBLD,DESC_3,DESC_3,MHW7XTW0E,HQMP9XVLQ,DESC_3,5C07OUB,DESC_3,N7LJ1PCV0L0K,XSSOR0L7JQ,DESC_3,N,Y,3ZNDKZ1LZY3,DESC_3,4YQVH,DESC_3,OS39I,N,2025-04-19 21:24:19.000000,2024-04-14 02:22:07.000000,5B12NT2SHZX0PJ3,DESC_3,DVCT5ZK4WZG,80FA,8SLLCEFVJLBA,Q64IUWO,3ZWH1KMKPZKI,DESC_3,DESC_3,DESC_3,DESC_3,DESC_3
759477955,100204,ZRUTMG,6H6E9,6H70FV6,BLU,DESC_4,6DVMT,690SXXNU,RQHGW1GCCPQ,DESC_4,N,2JAV,DESC_4,DESC_4,0SUI9H,3TJQGNT8JSY27,DESC_4,C55W,DESC_4,J4NHKNO9,UG1,DESC_4,Y,N,PNJ51,DESC_4,3610IK,DESC_4,ULFV20QU10,N,2025-08-08 21:02:26.000000,2025-10-13 23:23:18.000000,D9C423NY6C,DESC_4,KY3HEVX,GNZO96J,PAZFLNW,CEU2NL8U0P4JG8,9Y95,DESC_4,DESC_4,DESC_4,DESC_4,DESC_4
420891279,100205,3PUDUJRLHR3CJ,F9JZMZS9,TVT0,KWKKZF5RY4JS4,DESC_5,L9FV6S1,5UQB9,1PVJKPT9L55OS8,DESC_5,Y,67JYESE78H535,DESC_5,DESC_5,1Y8C8S5,8E8H7L,DESC_5,NZP8TAR,DESC_5,KMN,FXWM7B6H04I,DESC_5,Y,N,HN6UYSPIK,DESC_5,9YCLEIO4,DESC_5,MCSCK,N,2024-05-29 05:15:33.000000,2024-01-13 00:18:28.000000,XIM4GMSIJQX,DESC_5,SCE8D7E,ZKZ0KCQV2PG,KBWY052H3,VN6Q,P2CTJ8,DESC_5,DESC_5,DESC_5,DESC_5,DESC_5
522725782,100206,RNGNNTM,IINRU7GL,HE0,X91URWRV64EOOM,DESC_6,CJ1K8,BJYO,BMUU64WL,DESC_6,N,AYKZS,DESC_6,DESC_6,UNQI4DRZ9ZEY,AF8WVH5TH,DESC_6,27IMORFOP7NJ5,DESC_6,P951RW0,F15TL,DESC_6,Y,N,X9D3,DESC_6,FRRQDOPX9WEOUH,DESC_6,L8LFF0P007Z,N,2025-10-21 23:14:54.000000,2024-07-13 15:17:36.000000,8A9B,DESC_6,UFROCDPE4CJ0,DCBRZY,DDEM6D07QZRLNR0,T840,1NSR,DESC_6,DESC_6,DESC_6,DESC_6,DESC_6
142886899,100207,2SP0F5ZHCY,BMM2,MVDVA4N0SZCFZGE,6NLK975,DESC_7,BQA,PC42,SRZKA,DESC_7,N,BAMSQZP,DESC_7,DESC_7,RX95UJIWOD07J3L,RU51RZDKP32ND,DESC_7,3TLZ6T3K,DESC_7,MM9HTHV,MCJJS7AZFTL,DESC_7,N,Y,XNLT3HE,DESC_7,0O93LVQQ,DESC_7,EPPJY9U,Y,2025-05-31 06:21:01.000000,2024-10-21 12:32:58.000000,9AZ8,DESC_7,48N,RYEAU7WFZ,1ZGCBVZJN,PM1XKLHGPPD1O4,G6EBD,DESC_7,DESC_7,DESC_7,DESC_7,DESC_7
129613842,100208,XXS1IYA,IXRP4XX,F7J6UL7,2YHOBX01,DESC_8,XJTI846X6HZUXI,WRL7QXKDL,9HO9,DESC_8,Y,BIAIRUQNU,DESC_8,DESC_8,IJ9U17A574,U8VC6YS,DESC_8,81P90H,DESC_8,4WE1K9Y0,O000K,DESC_8,N,Y,HNNE66PM01,DESC_8,NJEJ2YE8,DESC_8,B5TTQPB,N,2025-09-21 00:24:13.000000,2025-07-08 11:30:53.000000,6F29,DESC_8,FX4G3I4GWNZ0DII,ITZKIKLC4QY,J4X3PT7Q1,ENHBG5CWU,UCVM13T2Z,DESC_8,DESC_8,DESC_8,DESC_8,DESC_8
721932323,100209,H5HLREIR1G6P4BO,F2DEOFDLF,R1UWR0XI4PPN5,HLSKOX2XMIYV,DESC_9,WR9J1N4,ETL6SE4,SEMHSU4FTRG3NYM,DESC_9,Y,F1LJC4,DESC_9,DESC_9,LD9BWM1ZTMC,COSKU3PTL6AKC,DESC_9,7549P99OVYRQ9YZ,DESC_9,3J30PF,8P6T4ZEBU,DESC_9,Y,N,BA00DBZYR77,DESC_9,UWR8EMZ,DESC_9,ZFXP75NN6IUQ,Y,2025-03-14 17:59:29.000000,2024-11-28 12:34:42.000000,NNQDE6SXR62,DESC_9,T1UPH6U49NSMB7,LL3T9AL45INX3I9,NATF007UU6,YSO16,VVX5,DESC_9,DESC_9,DESC_9,DESC_9,DESC_9
941240375,100210,DUZL,BDV00ZWSLX,2TXBIE1Q,6TECNW7H67I8QW8,DESC_10,V498RRA4BR0H,AIHN3DRJ1FQU4,70CDL6K,DESC_10,N,EJW,DESC_10,DESC_10,FY6TZOW,E08,DESC_10,1HH9,DESC_10,0ZUNK4Y8Z,KY21SJSGS0,DESC_10,Y,N,1RTYG1OUA,DESC_10,VXSMMGX3W8CA,DESC_10,GXVOO646FJ20JQ,Y,2025-08-18 08:31:06.000000,2025-12-01 13:31:09.000000,EBA27QZG,DESC_10,Z0ZU5ZF8YG3652N,9Z1EFPVVDQZD1,7H4YVC,UD2RJKARY47UH,0JYCI92,DESC_10,DESC_10,DESC_10,DESC_10,DESC_10
664862188,100211,NUC,FMMFI8,NRQZQK1,5KMIRLVM1TD282,DESC_11,4REL0HWJ4T,97PD,4Q7AOWBOXVLH,DESC_11,Y,2RAX,DESC_11,DESC_11,0NDWZRWBL,HB17,DESC_11,JSCOU69Y1ROCJ,DESC_11,HMOMO,ZCNVBKL40A,DESC_11,Y,N,3SNHF8WH,DESC_11,KWF,DESC_11,ZNUCSYNP,N,2025-02-11 18:13:12.000000,2025-03-25 14:18:23.000000,VKUFS6S,DESC_11,J0ARX5KCT,L572YX0Z4J3,2WVGBS,56SWH10X8EWEJAB,V8YBWQMOYM2,DESC_11,DESC_11,DESC_11,DESC_11,DESC_11
114010407,100212,0LFS5CKRLJ2P,HMG7GOFJS,RR6V27RJO3Y,XLEGK,DESC_12,F3KZ,81KY,QOPJC,DESC_12,N,N1OHCHLCWQE8GOV,DESC_12,DESC_12,WLQUBZJ,HZABXO,DESC_12,M0KS,DESC_12,OAL7JHFNBWGW2E,G6O466NMCN,DESC_12,N,N,G0666LQ3,DESC_12,VPK665E,DESC_12,2020OINQJ5UOJ,Y,2024-06-24 16:17:47.000000,2024-03-24 16:00:50.000000,O9V9,DESC_12,DQDU,L98GC34G,GN7D8CC,QXSBKEJ8NZH68M,YY51A9QF,DESC_12,DESC_12,DESC_12,DESC_12,DESC_12
222704666,100213,DOKLFRC256TZ,1XI9K0CLBK65DO,CCCA,TXAJ8ZCPFDD,DESC_13,8YBNE,6EKCNYDNREWRLQM,JRPJ,DESC_13,Y,ECWYMHBK,DESC_13,DESC_13,EXG5TKBKA,WTIOEUDFRT7,DESC_13,EHR,DESC_13,DUI,OFME,DESC_13,N,Y,BPADO8,DESC_13,DI0,DESC_13,H89GFGHPDEN,Y,2025-03-14 04:44:17.000000,2024-01-22 11:49:59.000000,MDONA97MWE7PMZ,DESC_13,7TTRV0WT,84Z,V8ZS,5W5K,K9Q,DESC_13,DESC_13,DESC_13,DESC_13,DESC_13
959951788,100214,7W4F6BP9FK6UA,PGS04Y7TB,T3G01R5E,ZA14NFF4,DESC_14,F796I,QTYWAGU1G,3WE5H6SPM5MKUX,DESC_14,N,M5J58DMGU2SY,DESC_14,DESC_14,FVCZNRIVQ,OQB3RYYI,DESC_14,4WO,DESC_14,0QJKSXTF,L9DA855FU28,DESC_14,N,N,II5DLC798TAGLDP,DESC_14,ZLM2WSICP1DHTW4,DESC_14,FHPESUL1T,Y,2025-11-18 14:19:17.000000,2025-07-26 23:54:41.000000,299,DESC_14,FJLLZ3,BMB1H33J78UMU8N,9O7FB23AXYWPFSL,DMRHY2M83,D4CIMC,DESC_14,DESC_14,DESC_14,DESC_14,DESC_14
999612487,100215,G5KHD60AKBR,NCCP7LSM,C4RTY5Y2JB9D,JTWOEO4IWSDTA,DESC_15,GDM0HKFTHT6REH9,MWBDJ2,H28VVJCYYZNXKI,DESC_15,N,4OUCW6CI0C4O,DESC_15,DESC_15,EJE,1XF7A163X0935,DESC_15,OLP8PHEA,DESC_15,FH4GJQFYWGEUPIW,C57L,DESC_15,N,N,LUEEX,DESC_15,MWJ,DESC_15,ONC5T2657D4,N,2025-07-01 17:47:24.000000,2025-01-31 14:21:44.000000,TS4K,DESC_15,Q7L5FV19E9J,EK6,M7M64KREKU6Q1,PTTK3S3,6SQLR,DESC_15,DESC_15,DESC_15,DESC_15,DESC_15
778338514,100216,WXXU4,V5MKWPUO1XLTDL,9TD2AB1AYN18NP1,O9C,DESC_16,IN38ZRAVV1AE6,B75Q,20YQ,DESC_16,N,OGGEF4WHZWK,DESC_16,DESC_16,H46QYZMM,EVG7YG0XWOF42LA,DESC_16,7UVM7BG,DESC_16,3AGMAOZ7M,MKH,DESC_16,N,N,EF7SCH,DESC_16,TYJ53NNBLA,DESC_16,N7IJG,N,2024-01-24 17:48:32.000000,2025-01-23 03:52:13.000000,GMUSIB3,DESC_16,R2HCB0DX6,FWO8XUQ8QGLU,OKSU1JSCGI,FMNK23VIZVONF,B8GY,DESC_16,DESC_16,DESC_16,DESC_16,DESC_16
935431361,100217,KZLWR624,LYSJQ0IS7RHCNQ4,2G9,2AYN4UB,DESC_17,WW9I6X5NOB4,1IFPMCSEG0VH9M,FN8SQI4,DESC_17,Y,ORSWWK8U5BT,DESC_17,DESC_17,8Y8C,2JUR4ZF6RX8P,DESC_17,9RMIQQTEFZXPJ,DESC_17,0EZAPZS229OEAS,Q5DFATCUCG,DESC_17,Y,Y,4UWLXBT9TX,DESC_17,Q6U1TKX5,DESC_17,7OKOYR0JXSJSAC,N,2025-04-08 12:11:11.000000,2024-01-25 00:04:33.000000,XSJ3,DESC_17,BCX5NXL,XDOIE0357VRUMO,ZPNZBSVLJ,ZQWJDLBIT0,I7GO2US,DESC_17,DESC_17,DESC_17,DESC_17,DESC_17
828678579,100218,4J2I,I2EP04CWECZMD,Q6OGFNDNR3S,B89I72FI2HD12C,DESC_18,0UFY3K6O1FX,LWEXAE1,RYF0G9L7OUDAXH,DESC_18,N,FS8J,DESC_18,DESC_18,N5258OFB38Y,U2SRGGA730P,DESC_18,DWMZ036M36AILB8,DESC_18,2Y9XQPRA6Q,LM6B2DI9ER90,DESC_18,Y,N,SPIBF1GU6J,DESC_18,8MDREBMY62E3T,DESC_18,JWGFQ5RXBS,N,2024-09-26 10:43:39.000000,2024-03-24 05:14:40.000000,JNU7DURNM,DESC_18,TX9WCD770P7,GCG7UH,XHA6YYQERL0T,CKCCUTV16,W1IUOGBA42Z0,DESC_18,DESC_18,DESC_18,DESC_18,DESC_18
639374703,100219,5J4D5V4HAZ86T4U,KVZ3DHA269HOS,5K2J15P9,NY1QE2MU,DESC_19,DSW0070V3,2CW,Q9JL8LVFA5P,DESC_19,N,1DX5GFS5B,DESC_19,DESC_19,5YIBAP7NO,SOP4EA42M0,DESC_19,YAH,DESC_19,BDUDE115CHW7KH,SU4UYIZPAJD,DESC_19,Y,N,44IX2TN48O,DESC_19,2M8V05KLD,DESC_19,5ENBE,N,2024-01-05 18:22:17.000000,2024-03-07 09:11:50.000000,WG4XILRZAG7D2D,DESC_19,EVQPN04UC7XR0FX,DK7,6OFIXMB7,NH9MZPF6,O3N3U4I,DESC_19,DESC_19,DESC_19,DESC_19,DESC_19
